Filename,r-base,ms-deberta,distilb,r-large,albert,Mittelwert
600610 — HCO Bulletin — What We Expect of a Scientologist  [B114-018].txt,51.7,0.5,1.8,100.0,0.9,31.0
720105 Issue 2R — HCO Bulletin — 0-IV Expanded Grade Processes - Triples - Part B - Grade 0 Processes  [B096-006].txt,0.0,0.2,1.0,0.0,0.3,0.3
780809 Issue 2 — HCO Bulletin — Clearing Commands  [B102-013].txt,0.1,0.2,1.2,0.0,0.4,0.4
690604 — HCO Bulletin — Comm Impediments  [B159-034].txt,0.3,0.2,1.9,50.0,0.4,10.6
591105 — HCO Bulletin — Scientology Games for Children  [B113-019].txt,0.0,0.2,0.9,0.0,0.4,0.3
610713 — HCO Bulletin — Change Processing and CCHs  [B001-065].txt,0.1,0.2,1.1,0.0,0.4,0.4
"720215 Issue 3 — HCO Bulletin — Optional Int RD Step, An  [B048-024].txt",0.0,0.2,1.5,0.1,0.4,0.4
670102 — HCO Bulletin — Sub Zero Releases - Examiner's Safeguard  [B007-001].txt,0.1,0.2,1.2,1.5,0.4,0.7
600610 — HCO Bulletin — What We Expect of a Scientologist  [B024-151].txt,51.2,0.3,3.3,100.0,71.5,45.3
850702 — HCO Bulletin — Artist Form  [B057-081].txt,0.1,0.2,1.2,0.0,0.4,0.4
580213 — HCO Bulletin — Rules Governing the Running of CCH 0b ''Help''  [B022-020].txt,0.1,0.2,1.8,99.9,0.4,20.5
"761206 — HCO Bulletin — Illegal PCs, Acceptance of - High Crime Bulletin  [B100-010].txt",0.1,0.2,1.1,0.1,0.4,0.4
711010 — HCO Bulletin — Tech Points on a Word Clearing Festival  [B011-257].txt,0.0,0.2,1.1,0.0,0.4,0.3
631001 — HCO Bulletin — Training Cycles  [B003-069].txt,0.1,0.2,1.0,0.0,0.4,0.3
"631031 — HCO Bulletin — R-2C Slow Assessment by Dynamics, Continued  [B039-061].txt",0.1,0.3,1.0,17.0,0.4,3.7
721112 — HCO Bulletin — Registrar Salesmanship Drills  [B050-067].txt,0.4,0.2,1.0,0.1,0.3,0.4
611019 — HCO Bulletin — Security Questions Must Be Nulled  [B001-085].txt,0.1,0.3,1.0,1.1,0.6,0.6
"600412 — HCO Bulletin — Analysis of Promotion, An  [B024-106].txt",0.2,0.2,1.5,94.9,0.4,19.4
690902 — HCO Bulletin — Dianetics - The E-Meter Defined  [B042-135].txt,99.4,0.2,35.9,100.0,0.9,47.3
711121 Issue 1 — HCO Bulletin — Dianetics and Scientology in Other Languages  [B047-006].txt,0.7,0.5,1.2,13.0,0.4,3.2
671227 — HCO Bulletin — List Handling  [B007-019].txt,0.1,0.2,1.8,8.0,0.4,2.1
720816 — HCO Bulletin — Flubless CSing  [B096-025].txt,0.0,0.2,1.4,0.0,0.3,0.4
690723 — HCO Bulletin — Auditor Assignment Policies  [B159-040].txt,0.1,0.2,1.4,0.0,0.5,0.5
600421 — HCO Bulletin — Presession Processes  [B036-072].txt,0.1,1.1,1.0,16.8,0.5,3.9
590827 — HCO Bulletin — 'The following is an extract from a memo written by Jack Parkhouse...'  [B023-144].txt,0.2,0.3,1.7,0.3,0.4,0.6
790502 Issue 2R — HCO Bulletin — Dianetic Clear Special Intensive - Assessment List - Step 3 of the Dianetic Clear Special Intensive  [B174-010].txt,0.1,0.3,1.1,0.0,0.4,0.4
740106 — HCO Bulletin — Assist Summary - Addition  [B014-001].txt,0.1,0.2,1.0,0.0,0.4,0.3
"721102 — HCO Bulletin — Auditor Admin Series for Use by All Auditors, The  [B050-039].txt",0.0,0.2,1.0,0.0,0.4,0.3
600108 — HCO Bulletin — OT Procedure for HCS-BScn Courses  [B134-002].txt,0.0,0.3,1.0,0.0,0.4,0.4
650731 — HCO Bulletin — Releases - R6EW Note  [B067-010].txt,0.1,0.2,0.9,0.0,0.4,0.3
"710722 Issue 2 — HCO Bulletin — Confronting, Addition  [B011-118].txt",0.1,0.2,2.0,0.4,0.5,0.7
820928 — HCO Bulletin — Mixing Rundowns and Repairs  [B061-023].txt,0.1,0.2,1.0,0.0,0.3,0.3
610717 — HCO Bulletin — Withholds  [B037-050].txt,0.1,0.2,1.7,5.2,0.4,1.5
720918 — HCO Bulletin — Expanded Dianetic Case C  [B050-021].txt,0.0,0.4,1.0,0.0,0.4,0.4
690610 — HCO Bulletin — Language Dictionaries and Translations - Application of Study Data  [B009-105].txt,95.6,0.6,7.1,100.0,1.0,40.9
711012 — HCO Bulletin — Method 2 Word Clearing Form - Revised 11 October 1971 - for Use in the Classroom  [B011-197].txt,0.1,0.2,2.7,99.2,0.8,20.6
690428 — HCO Bulletin — High TA in Dianetics  [B009-052].txt,0.1,0.2,1.1,0.0,0.4,0.3
"780919 Issue 1 — HCO Bulletin — End of Endless Drug RDs, The  [B074-019].txt",0.7,0.2,1.4,88.2,0.5,18.2
651114 — HCO Bulletin — Clearing Commands  [B144-013].txt,0.7,0.2,1.5,99.9,0.5,20.6
"590812 — HCO Bulletin — Second Type of Franchise, A  [B133-047].txt",0.1,0.3,1.4,0.5,1.7,0.8
600401 — HCO Bulletin — Hubbard Apprentice Scientologist  [B024-093].txt,0.1,0.3,1.5,0.0,0.4,0.4
720216 — HCO Bulletin — Talking the TA Down Modified  [B012-032].txt,0.0,0.2,1.0,0.0,0.4,0.3
591215 — HCO Bulletin — HAS Co-Audit  [B035-184].txt,0.1,0.2,1.2,97.1,0.4,19.8
840608 — HCO Bulletin — Clearing Justifications  [B057-059].txt,0.1,0.2,1.1,0.0,0.4,0.4
590228 — HCO Bulletin — Clearing Commands  [B023-039].txt,0.4,0.2,6.1,2.8,0.9,2.1
"681204 — HCO Bulletin — Release, Rehabilitation Of  [B041-096].txt",0.0,0.6,1.1,0.0,0.5,0.4
680826 — HCO Bulletin — Rehab and Correction  [B041-061].txt,0.0,0.2,1.0,0.0,0.5,0.4
"590702 — HCO Bulletin — Correction to Point 1 of HCO Bulletin Dated June 29, 1959 Referring to Communication Processes Being Run on the HGC  [B035-070].txt",48.1,0.2,4.7,84.5,0.5,27.6
690218 Issue 3 — HCO Bulletin — Stage Presence Training Drills (Continued)  [B009-019].txt,0.0,0.2,0.9,0.0,0.4,0.3
710422 — HCO Bulletin — Cramming  [B011-260].txt,0.1,0.2,0.9,0.0,0.4,0.3
720602 Issue 1 — HCO Bulletin — Confronting  [B050-098].txt,0.3,0.2,0.9,0.1,0.4,0.4
801223 Issue 1R — HCO Bulletin — Executive Correction List  [B104-018].txt,0.1,0.2,1.0,0.0,0.3,0.3
680920 — HCO Bulletin — Glee  [B008-049].txt,0.2,0.3,2.0,8.4,0.5,2.3
720325 — HCO Bulletin — LX3 Handling of - Revised and Reissued  [B012-052].txt,0.0,0.2,0.9,0.0,0.4,0.3
780906 Issue 3 — HCO Bulletin — Routine 3SC-A - Full Service Facsimile Handling Updated with New Era Dianetics  [B165-012].txt,0.1,0.2,1.2,0.0,0.6,0.4
641211 — HCO Bulletin — Processes  [B088-014].txt,0.0,0.3,1.1,0.1,0.5,0.4
"800211R — HCO Bulletin — Illegal PCs, Acceptance of - Addition Regarding Purification Rundown  [B165-043].txt",0.1,0.3,2.4,0.0,0.5,0.6
561004 — HCO Bulletin — High School Indoctrination  [B020-020].txt,2.1,0.3,1.7,100.0,46.9,30.2
"630515 — HCO Bulletin — Time Track and Engram Running by Chains - Bulletin 1, The  [B039-015].txt",0.1,0.9,1.0,0.1,0.6,0.5
720621 Issue 2 — HCO Bulletin — Method 6  [B049-064].txt,0.1,0.2,1.0,0.1,0.4,0.3
"690611 — HCO Bulletin — Materials, Scarcity Of  [B009-106].txt",0.2,0.3,1.7,100.0,0.7,20.6
"561004 — HCO Bulletin — Handling of Hubbard Communications Offices, The  [B020-021].txt",0.3,83.4,2.0,100.0,22.8,41.7
711203 — HCO Bulletin — Expanded GF40RR - Handling Sheet for Listing and R3R Items  [B011-250].txt,0.0,0.2,0.9,0.0,0.4,0.3
780925 Issue 2R — HCO Bulletin — Starrate Checkouts for Interiorization Handling  [B102-027].txt,0.0,0.3,1.4,0.0,0.4,0.4
800112 — HCO Bulletin — Montage  [B056-003].txt,0.5,0.2,1.2,16.5,0.5,3.8
640824 — HCO Bulletin — Session Must-Nots  [B040-027].txt,0.1,0.6,1.1,6.5,0.7,1.8
"580604 — HCO Bulletin — Correction of PC Admin, Directive & HASI London Administration Directive of June 1, 1958 on Purchase Orders  [B034-042].txt",0.1,0.2,1.3,0.0,0.4,0.4
681022R — HCO Bulletin — Teaching the Class VIII  [B053-010].txt,0.2,0.2,1.9,97.2,1.3,20.2
690526 — HCO Bulletin Attachment — Pastoral Counseling - Health Form  [B075-042].txt,0.1,0.3,1.4,1.1,0.5,0.7
590324 — HCO Bulletin — HAS Co-Audit  [B133-023].txt,1.1,0.4,1.1,99.9,0.4,20.6
650712 — HCO Bulletin — States of Being Attained by Processing  [B148-010].txt,0.1,0.2,0.9,0.0,0.3,0.3
640814 — HCO Bulletin — Prepcheck Buttons  [B066-012].txt,0.0,0.2,1.0,0.0,0.4,0.3
"590417 — HCO Bulletin — Credo of a Good and Skilled Manager, The  [B035-038].txt",82.0,0.4,2.5,99.7,1.1,37.1
600121 — HCO Bulletin — Responsibility  [B024-017].txt,29.8,0.2,3.7,99.9,0.7,26.9
630701 — HCO Bulletin — Assessment by R3R Preliminary Step (Taken from HCOB 1 July 64 - Routine 3R - Bulletin 4 - Preliminary Step)  [B003-032].txt,0.2,0.2,1.0,0.0,0.4,0.4
660727 — HCO Bulletin — Meter Trim Check  [B006-015].txt,0.0,0.2,1.3,0.6,0.4,0.5
701026 — HCO Bulletin — Further Remedy for PCs Unable to Go Backtrack  [B011-049].txt,0.1,0.2,2.0,0.2,0.4,0.6
610418 — HCO Bulletin — SOP Goals (Modification 1 - Correction and Clarification)  [B028-022].txt,0.6,0.2,3.3,83.0,0.8,17.6
650329 — HCO Bulletin — ARC Breaks  [B031-003].txt,0.1,0.2,1.0,0.0,0.4,0.3
"700302 — HCO Bulletin — L1 List, The  [B043-020].txt",0.0,0.2,1.5,0.1,0.5,0.5
680929RA — HCO Bulletin — List Correction - The Short L4  [B079-004].txt,0.1,0.3,1.4,0.0,0.4,0.4
650427 — HCO Bulletin — Clay Table Healing Goof  [B005-011].txt,0.1,0.2,1.3,0.1,0.6,0.5
741015 — HCO Bulletin — Cramming Over Out-Ruds  [B052-049].txt,0.1,0.2,1.0,0.0,0.5,0.4
770126R — HCO Bulletin — Footplates Use Forbidden  [B055-045].txt,0.1,0.2,1.7,0.0,0.4,0.5
"630906 — HCO Bulletin — Instructing in Scientology Auditing - Instructor's Task, D of Ps Case Handling  [B003-061].txt",0.1,0.2,1.2,0.0,0.4,0.4
580408 — HCO Bulletin — Auditing the PC on Clear Procedure  [B022-035].txt,0.1,0.4,1.1,2.7,0.4,0.9
811024 — HCO Bulletin Attachment — Group Processing Session - ''Accept'' - ''Reject''  [B060-016].txt,100.0,100.0,99.8,100.0,100.0,99.9
730320 — HCO Bulletin — Qual Handling of a Free Method 4 Word Clearing Campaign  [B051-024].txt,0.1,0.2,1.0,0.0,0.5,0.4
720327 Issue 4 — HCO Bulletin Attachment — Case Supervisor Correction Form - Additional Actions Required  [B048-050].txt,2.9,0.2,1.2,1.9,0.6,1.4
"800405 — HCO Bulletin — Q & A, the Real Definition  [B056-008].txt",0.6,0.2,2.1,23.3,0.5,5.3
590916 — HCO Bulletin — Note  [B035-145].txt,12.0,0.3,4.6,13.2,0.5,6.1
720430 Issue 2 — HCO Bulletin — Expanded Dianetics Handling of Intentions  [B012-099].txt,0.1,0.2,1.5,0.7,0.4,0.6
730711 — HCO Bulletin — Assist Summary  [B051-058].txt,0.1,0.2,1.1,0.0,0.5,0.4
600513 — HCO Bulletin — Congress Seminar Hats  [B024-139].txt,0.1,0.3,1.3,0.1,0.4,0.4
630728 — HCO Bulletin — Time and the Tone Arm  [B003-049].txt,0.1,0.3,1.1,0.0,0.4,0.4
680603 — HCO Bulletin — ARC Break Program at Saint Hill  [B008-020].txt,0.1,0.2,1.0,0.0,0.5,0.4
"580524 — HCO Bulletin — Comment on Beingness Processing, A  [B034-038].txt",0.1,0.3,1.2,0.0,0.5,0.4
800902 — HCO Bulletin — Repair Correction List Words  [B082-019].txt,0.1,0.2,1.0,0.0,0.4,0.4
"780206RA — HCO Bulletin — Purification Rundown Replaces the Sweat Program, The  [B165-032].txt",0.1,0.3,1.1,0.0,0.4,0.4
600414 — HCO Bulletin — New PE Data  [B027-033].txt,0.1,0.3,1.1,0.7,0.4,0.5
590721 — HCO Bulletin — HGC Allowed Processes  [B133-042].txt,0.0,0.2,1.0,0.1,0.4,0.3
610616 — HCO Bulletin — CCHs and Routine 1  [B154-016].txt,0.1,0.2,2.2,0.0,1.1,0.7
631125 — HCO Bulletin — Dirty Needles  [B003-080].txt,0.1,0.2,1.1,0.0,0.7,0.4
600226 — HCO Bulletin — HPA Course Change  [B036-044].txt,0.8,0.2,9.0,55.7,0.5,13.2
720403 — HCO Bulletin — Primary Rundown Note  [B012-063].txt,1.3,0.3,1.7,100.0,0.6,20.8
720620 — HCO Bulletin — Summary Report  [B050-055].txt,0.2,10.0,9.0,99.9,0.5,23.9
721106 — HCO Bulletin — Illiteracy and Work  [B050-049].txt,0.1,0.2,1.0,0.1,0.4,0.4
600927 — HCO Bulletin — Supervision of Sessions  [B024-200].txt,0.2,0.2,1.4,25.9,0.4,5.6
591118 — HCO Bulletin — Income Tax - Then and Now  [B023-264].txt,11.7,0.3,1.4,99.9,3.3,23.3
620623 — HCO Bulletin — Model Session Revised  [B038-031].txt,0.0,0.3,0.9,0.0,0.4,0.3
600928 — HCO Bulletin — Tips on How to Crack an HGC Case  [B141-045].txt,0.0,0.2,1.3,0.0,0.4,0.4
731024 — HCO Bulletin — Integrity Processing Form 10 - PRD Integrity List  [B051-068].txt,0.1,0.2,1.1,13.6,0.5,3.1
580509 — HCO Bulletin — Who Should Take Which Class  [B034-036].txt,0.5,0.2,3.1,0.2,0.6,0.9
600210-600309 — HCO Bulletin Attachment — Diagram of E-Meters  [B141-013].txt,0.1,0.2,1.5,0.2,0.7,0.5
711125 — HCO Bulletin — Setting Up and Using a Tape Player  [B011-239].txt,0.3,0.2,1.1,2.7,0.3,0.9
"580804 — HCO Bulletin — Correction of HCO Bulletin of July 25, 1958 - (Clearing Notes of Mildred Deen)  [B021-043].txt",1.7,0.2,4.6,0.2,0.4,1.4
720327 Issue 3RC — HCO Bulletin Attachment — Auditor Correction List - Additional Actions Required  [B079-008].txt,0.1,0.2,1.1,0.1,0.5,0.4
"690207 — HCO Bulletin — Body Communication Process (Corrected), The  [B009-013].txt",89.8,0.3,1.2,97.8,2.5,38.3
840310 Issue 2 — HCO Bulletin — Oils Can Go Rancid  [B062-039].txt,0.1,0.2,0.9,0.0,0.3,0.3
630824 — HCO Bulletin — Routine 3N - The Train GPMs - The Markab between Lives Implants  [B153-046].txt,0.1,0.5,0.9,0.0,0.4,0.4
720914 — HCO Bulletin — TRs in Cramming and Training  [B012-156].txt,0.1,0.2,1.0,0.0,0.4,0.3
711112RB — HCO Bulletin — False TA Addition  [B055-027].txt,0.2,0.5,1.2,0.0,0.5,0.5
800502 Issue 2 — HCO Bulletin — Survival Rundown Administration  [B058-038].txt,0.0,0.2,0.9,0.0,0.3,0.3
580213 — HCO Bulletin — Rules Governing the Running of CCH 0b ''Help''  [B022-019].txt,0.0,0.3,1.0,0.0,0.4,0.3
600526 — HCO Bulletin — Calling All Auditors about Help  [B024-143].txt,0.0,0.3,1.2,0.0,0.7,0.5
620630 — HCO Bulletin — ARC Process  [B002-042].txt,0.1,0.2,2.2,95.2,0.6,19.6
640927 — HCO Bulletin — Clay Table Clearing  [B004-035].txt,0.1,0.2,1.0,0.0,0.4,0.3
710804 — HCO Bulletin — Post Purpose Clearing  [B011-126].txt,0.0,0.3,0.9,0.0,0.4,0.3
651107 — HCO Bulletin — Release Rehabilitation Error  [B040-086].txt,0.1,0.2,1.0,0.5,0.5,0.5
690203 — HCO Bulletin — Triple Grades  [B009-011].txt,0.0,0.2,1.0,0.0,0.4,0.3
710405 — HCO Bulletin — Triple and Quad Reruns  [B130-010].txt,0.0,0.2,0.9,0.0,0.4,0.3
790502 Issue 2 — HCO Bulletin — Dianetic Clear Special Intensive - Assessment List  [B172-001].txt,0.1,0.2,1.0,0.0,0.3,0.3
720409 Issue 10 — HCO Bulletin — Clearing List Words in Scientology - Int Rundown Correction List Revised  [B012-079].txt,0.1,0.2,0.9,0.0,0.5,0.3
650404 — HCO Bulletin — ARC Breaks and Missed Withholds  [B040-051].txt,0.0,0.2,1.0,0.0,0.4,0.3
591105 — HCO Bulletin — Rudiments of Formal Auditing  [B071-039].txt,0.1,0.3,1.1,5.2,0.4,1.4
690501 — HCO Bulletin — Grinding Out Engrams  [B042-045].txt,0.1,0.2,0.9,0.0,0.4,0.3
"600707 — HCO Bulletin — Assessment of Help, The  [B140-012].txt",0.8,11.7,1.5,100.0,94.2,41.6
570611 — HCO Bulletin — Training and CCH Processes  [B127-003].txt,1.5,0.2,1.5,100.0,0.5,20.7
721212 — HCO Bulletin — Rudiments  [B012-205].txt,0.1,0.2,3.6,0.5,0.7,1.0
720103 — HCO Bulletin — CSing Checklist  [B012-003].txt,0.0,0.2,1.5,0.1,0.4,0.4
720204RC — HCO Bulletin — Study Correction List Revised  [B012-160].txt,0.0,0.2,1.1,0.0,0.4,0.4
"820426 — HCO Bulletin — Criminal Mind and the Psychs, The  [B061-014].txt",5.9,0.2,1.1,98.7,0.6,21.3
711222 — HCO Bulletin — Solo D of P  [B047-045].txt,0.0,0.2,1.2,0.0,0.4,0.4
620823 — HCO Bulletin — 3GA - Dynamic Assessment by Rock Slam  [B002-055].txt,0.1,0.2,47.6,0.4,0.7,9.8
590726 — HCO Bulletin — HGC Regimen  [B035-085].txt,0.1,0.2,4.0,100.0,0.5,21.0
"721106 Issue 7 — HCO Bulletin — Worksheets, The  [B012-181].txt",0.1,0.2,1.0,0.0,0.4,0.3
820306 — HCO Bulletin — Confessional Tech Policies  [B064-004].txt,0.1,0.2,1.0,0.0,0.4,0.3
710405 Issue 2R — HCO Bulletin — Summary of How to Write an Auditor's Report and Worksheets for HQS Co-Audit  [B052-052].txt,0.1,0.2,0.9,0.0,0.4,0.3
711029RA — HCO Bulletin — Int Rundown Correction List Revised  [B079-022].txt,0.0,0.2,1.1,0.0,0.3,0.3
590709 — HCO Bulletin — Definition of Scientology - Written by LRH for Legal When Setting Up HASI Ltd  [B023-110].txt,99.8,0.2,92.9,100.0,7.1,60.0
751102R — HCO Bulletin — Objectives - An Early Release  [B127-005].txt,0.1,0.2,1.8,1.4,0.4,0.8
710917 — HCO Bulletin — Library  [B045-051].txt,29.7,0.2,3.0,100.0,0.7,26.7
720225 — HCO Bulletin — L10 Prerequisites  [B048-036].txt,0.1,0.2,1.8,0.1,0.4,0.5
610302 — HCO Bulletin — New Prehav Command  [B161-005].txt,0.1,0.3,1.4,0.2,0.7,0.5
590907 — HCO Bulletin — 'Here is a letter from Frank Turnbull to LRH which tells of good results obtained in auditing blind people...'  [B023-157].txt,0.1,2.1,1.2,0.0,0.4,0.8
"700520 — HCO Bulletin — TR 103, 104 Rundown  [B010-046].txt",0.0,0.2,1.0,0.0,0.4,0.3
590605 — HCO Bulletin — Formula 10  [B133-030].txt,0.1,0.2,1.8,0.1,0.4,0.5
"680929 — HCO Bulletin — Review, Ordering People To  [B070-016].txt",4.1,0.2,10.6,11.4,0.7,5.4
"610105 — HCO Bulletin — O-W, A Limited Theory  [B037-001].txt",96.1,0.3,1.1,99.7,0.7,39.6
591014 — HCO Bulletin — Acting Executive Director  [B023-222].txt,0.8,0.3,2.1,100.0,0.9,20.8
"590417 — HCO Bulletin — Credo of a Good and Skilled Manager, The  [B035-039].txt",1.4,0.5,2.1,3.9,21.5,5.9
730610 Issue 5 — HCO Bulletin — Technical Okays for Tech and Qual Personnel  [B051-046].txt,0.0,0.2,1.0,0.0,0.5,0.4
610209 — HCO Bulletin — New Presession Data and Script Change  [B028-008].txt,0.3,0.2,3.9,100.0,0.9,21.1
610928 — HCO Bulletin — HCO WW Security Forms 7A and 7B  [B161-020].txt,0.1,0.3,1.3,3.1,0.6,1.1
780318 — HCO Bulletin — Postulates and Engrams  [B074-006].txt,0.0,0.2,1.0,0.0,0.4,0.3
630402 — HCO Bulletin — Diagrams Illustrating Tape of 28 March 1963  [B177-005].txt,92.7,0.2,60.3,99.9,5.0,51.6
750116 — HCO Bulletin — Past Life Remedies  [B053-007].txt,0.0,0.2,0.9,0.0,0.4,0.3
630722 — HCO Bulletin — You Can Be Right  [B087-006].txt,26.9,3.8,1.3,99.6,1.2,26.6
"660212 — HCO Bulletin — ''Dangerous Auditor'', The  [B041-008].txt",0.1,0.2,1.1,0.0,0.4,0.3
590921 — HCO Bulletin — ''Results in Auditing with S2''  [B035-131].txt,0.0,0.2,1.0,0.0,0.4,0.3
780602RB — HCO Bulletin — Cramming Repair Assessment List  [B055-050].txt,0.1,0.2,0.9,0.0,0.3,0.3
620902 — HCO Bulletin — Account of Congress Goal  [B038-055].txt,0.0,0.2,1.0,0.0,0.4,0.3
800917 Issue 2 — HCO Bulletin — Green Form Word List  [B056-042].txt,0.1,0.2,1.1,0.0,0.4,0.4
"710930 Issue 6 — HCO Bulletin — CCHs 5, 6 & 7  [B045-061].txt",0.1,0.3,1.2,71.5,0.4,14.7
680927 — HCO Bulletin — ARC Straightwire  [B008-057].txt,0.1,0.2,23.7,39.7,0.4,12.8
580522 — HCO Bulletin — Enemies of the PC  [B034-037].txt,0.1,0.2,2.0,0.0,0.5,0.6
580502 — HCO Bulletin — Beingness Again  [B034-035].txt,77.6,5.2,3.5,100.0,99.8,57.2
801112 Issue 1R — HCO Bulletin — Case Supervisor Correction List  [B104-014].txt,0.0,0.2,1.0,0.0,0.3,0.3
661118 — HCO Bulletin — Rehab on Self Analysis  [B041-021].txt,0.1,0.2,2.1,0.3,0.4,0.6
610321 — HCO Bulletin — Script of a Model Session  [B036-154].txt,0.1,0.2,0.9,0.0,0.4,0.3
"690524 — HCO Bulletin — Difficult Case, The  [B009-089].txt",0.1,0.2,1.0,0.1,0.4,0.4
690520 — HCO Bulletin — Keeping Dianetics Working in an Area  [B009-084].txt,0.1,0.2,1.0,0.0,0.5,0.4
"590923 — HCO Bulletin — Perfect Dissemination Program, The  [B035-136].txt",0.1,12.3,1.3,1.2,98.5,22.7
741115R — HCO Bulletin — Student Rehabilitation List  [B079-032].txt,0.0,0.2,0.9,0.0,0.3,0.3
741115 — HCO Bulletin — Student Rehabilitation List  [B052-065].txt,0.0,0.2,1.0,0.0,0.4,0.3
"800307 — HCO Bulletin — Diets, Comments Upon  [B058-031].txt",3.9,0.4,1.0,99.4,0.4,21.0
680919 — HCO Bulletin — 'Old lists are not to be copied...'  [B008-048].txt,0.2,0.2,5.2,2.9,1.0,1.9
620628 — HCO Bulletin — Dirty Needles - How to Smooth Out Needles  [B029-018].txt,0.1,0.3,1.1,0.2,0.4,0.4
590728 — HCO Bulletin — Our Goals  [B113-010].txt,0.1,0.9,1.1,0.1,2.0,0.8
650618 — HCO Bulletin — Clear and OT Behavior  [B148-009].txt,0.1,0.4,1.2,0.1,0.4,0.4
690128 — HCO Bulletin — Handling Triple  [B042-004].txt,0.1,0.2,1.6,0.0,0.4,0.4
711002 — HCO Bulletin — CSing for New Auditors or Veterans  [B046-001].txt,0.0,0.2,0.9,0.0,0.4,0.3
781127R — HCO Bulletin — Word Clearing Correction List  [B064-012].txt,0.0,0.2,1.0,0.0,0.3,0.3
580828 — HCO Bulletin — Change Auditor's Code  [B034-065].txt,0.3,0.2,3.2,55.4,1.4,12.1
"710425 — HCO Bulletin — Dianetic Case Supervisor's Index, The  [B011-048].txt",0.1,0.2,1.1,0.0,0.5,0.4
651201 — HCO Bulletin — CCHs  [B067-021].txt,0.1,0.2,1.0,0.0,0.5,0.3
690411 — HCO Bulletin — Triple Rudiments  [B009-032].txt,0.0,0.2,1.5,0.0,0.4,0.4
710924 — HCO Bulletin — Interiorization Rundown - Correction Drill - Date to Blow - Locate to Blow  [B045-055].txt,0.0,0.2,1.0,0.0,0.4,0.3
"650628 — HCO Bulletin — Releases, Different Kinds  [PL060-030].txt",0.0,0.4,0.9,0.0,0.4,0.4
750116R — HCO Bulletin — Past Life Remedies  [B082-030].txt,0.0,0.2,1.0,0.0,0.4,0.3
721217 — HCO Bulletin — Havingness  [B050-086].txt,3.7,0.2,2.4,99.9,0.6,21.4
"681226 — HCO Bulletin — Third Party Law, The  [B070-022].txt",0.3,0.4,1.0,1.1,0.3,0.6
630211 — HCO Bulletin — Current Auditing  [B003-006].txt,0.1,0.2,1.0,0.0,0.3,0.3
"590907 — HCO Bulletin — 'The following is a letter received by Ron from Scientology Co-Audit Center, Loughborogh...'  [B035-115].txt",0.1,0.2,1.7,0.2,0.5,0.5
690317 — HCO Bulletin — Summary Report  [B009-025].txt,0.1,0.2,1.6,99.1,0.4,20.3
"640301 — HCO Bulletin — Meter Reads, Size Of  [B004-004].txt",0.1,0.2,1.0,0.0,0.3,0.3
681102R — HCO Bulletin — Case Supervisor - Class VIII - The Basic Processes  [B092-013].txt,0.0,0.4,1.0,0.0,0.4,0.4
630901 — HCO Bulletin — Routine 3SC  [B153-047].txt,0.6,0.6,1.6,99.9,0.4,20.6
790209 — HCO Bulletin — How to Defeat Verbal Tech  [B174-019].txt,3.9,0.2,7.9,90.4,0.7,20.6
600610 — HCO Bulletin — What We Expect of a Scientologist  [B114-017].txt,12.0,0.4,1.1,94.8,0.7,21.8
620608 — HCO Bulletin — Rudiments Checking  [B160-011].txt,0.1,0.2,1.2,79.7,0.7,16.4
630329 — HCO Bulletin — Summary of Security Checking  [B003-015].txt,0.1,0.6,1.2,36.9,0.4,7.8
721021 Issue 1 — HCO Bulletin — Expanded Dianetic Case F  [B050-031].txt,0.0,1.8,1.0,0.0,0.4,0.7
"691017 — HCO Bulletin — Drugs, Aspirin and Tranquilizers  [B093-031].txt",0.3,0.3,1.0,80.7,0.5,16.6
591110 — HCO Bulletin — 'Please send a copy of all Bulletins...'  [B023-259].txt,0.6,0.2,8.8,76.4,1.2,17.4
711218-2 — HCO Bulletin — Subject Index of CS Series by Alphabetical List of Subjects  [B012-093].txt,0.1,0.2,1.3,0.2,0.4,0.4
700629 Issue 2 — HCO Bulletin — List L3A  [B158-005].txt,0.1,0.2,1.1,0.0,0.4,0.4
720204 — HCO Bulletin — Study Correction List Revised  [B049-006].txt,0.0,0.2,1.1,0.0,0.4,0.3
580509 — HCO Bulletin — Who Should Take Which Class  [B022-046].txt,0.1,0.2,1.4,0.0,0.8,0.5
601020 — HCO Bulletin — Supplementary Bulletin  [B024-212].txt,0.2,1.0,4.9,99.5,1.5,21.4
"721105 Issue 3 — HCO Bulletin — Folder Summary, The  [B050-046].txt",0.0,0.2,1.0,0.0,0.3,0.3
690424 Issue 3 — HCO Bulletin — Preclear Assessment Sheet  [B042-035].txt,0.1,0.3,1.1,0.0,0.5,0.4
711213 — HCO Bulletin — Corrects Drill TR1000-85 & 86 in Level I Drills - HCOB 9 October 71 Series 3  [B047-039].txt,0.1,0.2,2.3,3.0,0.6,1.2
"850502 — HCO Bulletin — Responsibility, Definition Of  [B057-073].txt",94.8,0.2,7.1,98.9,0.6,40.3
710411 — HCO Bulletin — L3B - Dianetics and Ext RD Repair List  [B142-029].txt,0.0,0.2,0.9,0.0,0.4,0.3
701202 — HCO Bulletin — Exteriorization Summary  [B078-023].txt,0.0,0.2,1.0,0.0,0.4,0.3
701018 — HCO Bulletin — Auditor's Stats on FN VGI  [B043-108].txt,0.0,0.2,1.6,0.0,0.5,0.5
